lst,ndvi,ndbi,year,sat,zone,site,trat
288.92982329724487,0.11344677367001821,-0.007705374821782993,2020,L8,sitio,cyrusone,dc
295.23218025743455,0.09786906187386654,5.034827902921458E-4,2020,L8,sitio,cyrusone,dc
299.6975716078323,0.10297633410354567,0.0016916696830075076,2020,L8,sitio,cyrusone,dc
299.09219412049526,0.11154840454956795,-0.014159974023316048,2020,L8,sitio,cyrusone,dc
309.1412626881151,0.09937229507895334,0.0027018789443070262,2020,L8,sitio,cyrusone,dc
320.29830053116854,0.0958935801926835,0.005554546041776392,2020,L8,sitio,cyrusone,dc
317.53602387632844,0.09713197319533388,0.00784963759153085,2020,L8,sitio,cyrusone,dc
326.78456812728103,0.10115595774923844,0.00851036784409281,2020,L8,sitio,cyrusone,dc
326.6905705640151,0.10056468649928493,0.0059960465505124886,2020,L8,sitio,cyrusone,dc
310.73706095871574,0.12381287903933301,-0.013671918586386817,2020,L8,sitio,cyrusone,dc
324.567996681128,0.0998166559807039,0.004519878942261739,2020,L8,sitio,cyrusone,dc
324.41481951288364,0.1360256294251417,0.01328881371533278,2020,L8,sitio,cyrusone,dc
315.4916222251903,0.09931889434320196,0.008084986795279497,2020,L8,sitio,cyrusone,dc
318.8906726203977,0.10127585496797761,0.010323495099332605,2020,L8,sitio,cyrusone,dc
312.952028085913,0.10724231354370471,0.007344247882602958,2020,L8,sitio,cyrusone,dc
296.7746526983229,0.11283369580995642,0.004913398924015433,2020,L8,sitio,cyrusone,dc
294.3936544991744,0.11360373714134878,0.005181843272062778,2020,L8,sitio,cyrusone,dc
289.5431233846092,0.11174754890351733,-2.632451888354273E-4,2020,L8,sitio,cyrusone,dc
288.21191511855454,0.10414809958383948,0.001514772955881626,2020,L8,sitio,cyrusone,dc
294.1115462524741,0.11028496781338835,7.163123137457271E-4,2021,L8,sitio,cyrusone,dc
292.318549979103,0.11434274245959682,0.0030205047495161915,2021,L8,sitio,cyrusone,dc
296.7172414837152,0.11302996958728394,0.0024279160150062593,2021,L8,sitio,cyrusone,dc
299.82569331584943,0.10463536647875932,0.003506804189460967,2021,L8,sitio,cyrusone,dc
308.4187123938269,0.0983048440885609,0.008601706060899734,2021,L8,sitio,cyrusone,dc
314.63910901055993,0.09677215835522628,0.00903094070928299,2021,L8,sitio,cyrusone,dc
312.9112602880297,0.10025569670236381,0.006116014710608067,2021,L8,sitio,cyrusone,dc
321.6913421042069,0.09563579958485209,0.009791381441236412,2021,L8,sitio,cyrusone,dc
318.96636429525415,0.09516364593238565,0.010969652139464544,2021,L8,sitio,cyrusone,dc
308.14504596261764,0.10521278726245435,-0.004868965518385237,2021,L8,sitio,cyrusone,dc
321.00686291750804,0.11136180792637557,0.007631138885418476,2021,L8,sitio,cyrusone,dc
